173,138,r
173,142,r
173,143,r
172,144,r
172,140,r
172,136,r
173,143,r
173,144,r
173,140,r
173,137,r
173,144,r
173,144,r
172,140,r
173,137,r
172,137,r
173,140,r
172,140,r
170,130,r
173,141,r
172,136,r
172,141,r
170,130,r
155,168,o
156,169,o
155,166,o
154,168,o
154,167,o
156,170,o
153,169,o
154,167,o
154,166,o
153,169,o
156,169,o
154,167,o
154,167,o
154,169,o
156,170,o
154,167,o
154,167,o
155,170,o
155,168,o
154,168,o
154,168,o
154,168,o
155,170,o
154,167,o
154,167,o
156,170,o
154,169,o
155,167,o
154,167,o
156,169,o
154,169,o
154,167,o
154,167,o
155,170,o
154,170,o
154,167,o
154,167,o
153,168,o
155,170,o
154,166,o
154,172,o
156,170,o
156,173,o
157,172,o
155,171,o
156,171,o
156,173,o
157,172,o
155,171,o
156,170,o
156,174,o
156,173,o
155,171,o
156,169,o
156,174,o
156,173,o
155,171,o
156,170,o
156,173,o
157,173,o
155,171,o
156,170,o
156,173,o
156,172,o
155,173,o
154,170,o
156,171,o
154,168,o
156,173,o
154,171,o
156,172,o
155,169,o
155,172,o
155,171,o
156,172,o
155,169,o
156,172,o
154,171,o
156,171,o
154,169,o
156,172,o
154,171,o
156,171,o
154,168,o
156,172,o
154,171,o
156,172,o
154,169,o
155,172,o
154,170,o
156,171,o
155,169,o
155,171,o
154,170,o
156,170,o
155,169,o
155,171,o
154,171,o
155,169,o
155,168,o
156,170,o
154,169,o
155,167,o
154,169,o
155,169,o
154,169,o
155,168,o
155,168,o
155,169,o
154,159,o
155,170,o
154,168,o
155,168,o
156,170,o
153,156,o
154,165,o
156,168,o
156,170,o
153,156,o
154,164,o
156,168,o
153,156,o
156,170,o
154,164,o
155,168,o
154,156,o
156,171,o
154,164,o
156,169,o
153,156,o
156,170,o
153,163,o
155,168,o
154,155,o
155,170,o
154,163,o
156,168,o
153,155,o
156,170,o
153,163,o
155,167,o
153,152,o
156,170,o
152,157,o
156,168,o
153,153,o
155,169,o
153,157,o
155,167,o
153,153,o
155,169,o
153,157,o
156,166,o
153,152,o
155,169,o
153,157,o
155,166,o
153,152,o
155,169,o
153,157,o
155,166,o
154,152,o
155,169,o
153,157,o
155,165,o
153,151,o
155,169,o
153,157,o
155,164,o
153,152,o
155,168,o
153,158,o
155,165,o
153,153,o
155,169,o
153,159,o
155,164,o
153,152,o
155,168,o
153,159,o
155,163,o
153,152,o
155,168,o
153,159,o
154,156,o
154,168,o
154,159,o
155,169,o
154,159,o
155,168,o
155,162,o
154,169,o
155,168,o
155,161,o
155,164,o
155,170,o
155,171,o
156,168,o
156,172,o
157,171,o
155,171,o
156,169,o
156,173,o
156,172,o
155,167,o
156,169,o
154,168,o
155,166,o
154,168,o
156,169,o
155,167,o
154,166,o
154,169,o
156,169,o
153,165,o
155,167,o
156,170,o
155,170,o
154,167,o
155,168,o
156,170,o
156,169,o
154,168,o
154,166,o
156,170,o
156,170,o
154,167,o
154,167,o
156,170,o
155,169,o
154,167,o
154,168,o
156,170,o
155,169,o
154,167,o
155,168,o
156,170,o
155,170,o
154,167,o
155,168,o
156,170,o
156,169,o
154,168,o
154,168,o
156,170,o
156,170,o
154,168,o
155,169,o
156,170,o
156,169,o
154,167,o
155,168,o
156,170,o
156,169,o
154,167,o
154,168,o
155,169,o
155,169,o
154,167,o
155,167,o
155,169,o
155,169,o
153,166,o
155,167,o
155,168,o
153,166,o
155,169,o
154,168,o
155,168,o
155,170,o
154,168,o
155,168,o
154,168,o
154,169,o
155,169,o
155,167,o
155,171,o
156,169,o
157,173,o
157,172,o
155,171,o
156,170,o
157,173,o
157,172,o
156,173,o
156,171,o
157,173,o
157,172,o
156,173,o
156,171,o
157,174,o
157,173,o
156,173,o
157,171,o
157,174,o
157,173,o
156,173,o
157,172,o
157,174,o
157,172,o
156,173,o
156,171,o
157,173,o
157,172,o
156,172,o
156,170,o
156,174,o
156,173,o
156,172,o
156,170,o
157,173,o
157,172,o
156,172,o
157,174,o
156,170,o
157,173,o
156,173,o
156,174,o
156,170,o
157,173,o
155,171,o
156,174,o
156,170,o
157,173,o
155,165,o
154,167,o
153,158,o
155,170,o
156,167,o
154,158,o
156,169,o
153,163,o
156,169,o
154,161,o
156,170,o
154,164,o
156,168,o
154,162,o
156,170,o
154,165,o
155,169,o
155,163,o
156,170,o
154,167,o
156,168,o
154,161,o
156,170,o
154,165,o
156,171,o
154,170,o
155,168,o
154,167,o
156,171,o
154,170,o
154,167,o
155,168,o
155,171,o
155,170,o
154,167,o
154,168,o
156,170,o
154,169,o
155,169,o
154,166,o
156,171,o
155,168,o
155,169,o
153,164,o
156,171,o
155,168,o
154,168,o
154,164,o
156,170,o
155,169,o
155,167,o
155,166,o
154,170,o
156,171,o
154,167,o
156,170,o
154,170,o
156,171,o
155,167,o
156,169,o
154,168,o
156,170,o
154,164,o
156,169,o
93,141,g
93,142,g
92,144,g
94,140,g
94,139,g
96,134,g
93,141,g
99,129,g
93,140,g
96,135,g
93,141,g
98,130,g
94,140,g
92,142,g
95,136,g
94,139,g
94,140,g
93,143,g
95,136,g
93,140,g
94,140,g
93,143,g
95,137,g
93,140,g
94,140,g
92,143,g
94,138,g
93,140,g
94,141,g
93,144,g
94,139,g
93,140,g
94,141,g
93,143,g
94,140,g
93,141,g
94,142,g
94,143,g
94,140,g
93,140,g
94,142,g
93,144,g
94,141,g
94,140,g
94,142,g
93,144,g
94,140,g
94,140,g
94,142,g
93,143,g
94,140,g
94,140,g
95,141,g
93,143,g
94,140,g
94,140,g
95,141,g
93,144,g
94,140,g
93,141,g
94,142,g
94,143,g
94,140,g
93,141,g
94,142,g
94,143,g
94,140,g
94,140,g
94,141,g
93,144,g
94,140,g
93,140,g
94,141,g
94,142,g
94,139,g
93,141,g
94,141,g
93,143,g
94,139,g
93,141,g
94,141,g
93,142,g
95,138,g
94,140,g
94,141,g
93,142,g
95,137,g
94,140,g
94,140,g
92,141,g
96,135,g
93,142,g
92,141,g
96,135,g
94,140,g
93,142,g
92,141,g
94,140,g
96,136,g
93,141,g
92,141,g
94,139,g
96,135,g
93,142,g
92,140,g
95,137,g
94,140,g
93,142,g
91,141,g
93,138,g
91,142,g
92,141,g
92,140,g
97,133,g
91,142,g
95,136,g
94,139,g
100,127,g
93,140,g
104,122,g
94,139,g
103,124,g
93,141,g
94,139,g
94,140,g
93,141,g
98,133,g
94,140,g
94,140,g
93,142,g
93,140,g
96,135,g
94,140,g
93,140,g
93,143,g
96,137,g
93,141,g
93,142,g
94,141,g
95,138,g
93,141,g
93,142,g
94,141,g
95,138,g
94,140,g
93,143,g
94,141,g
95,138,g
92,141,g
93,142,g
94,140,g
95,138,g
93,140,g
97,134,g
93,142,g
94,139,g
94,138,g
106,120,g
93,141,g
95,138,g
95,138,g
105,120,g
93,141,g
95,138,g
94,138,g
105,121,g
93,140,g
95,138,g
95,137,g
99,129,g
93,141,g
97,132,g
94,138,g
99,129,g
93,141,g
96,134,g
94,139,g
99,129,g
93,141,g
96,135,g
93,140,g
99,130,g
93,142,g
94,138,g
93,140,g
100,128,g
93,142,g
94,138,g
93,140,g
97,133,g
93,141,g
94,139,g
92,141,g
92,142,g
94,139,g
94,140,g
92,141,g
92,143,g
94,141,g
94,139,g
94,141,g
93,142,g
95,140,g
95,139,g
94,140,g
94,140,g
95,141,g
95,139,g
94,140,g
95,140,g
94,140,g
94,139,g
94,141,g
95,140,g
94,140,g
95,140,g
95,141,g
94,141,g
94,140,g
95,139,g
94,141,g
93,143,g
94,139,g
93,140,g
94,140,g
93,142,g
94,139,g
93,140,g
94,140,g
94,138,g
93,142,g
94,139,g
94,140,g
94,137,g
93,141,g
94,138,g
94,140,g
96,134,g
93,141,g
95,137,g
93,140,g
95,136,g
93,142,g
94,138,g
93,140,g
95,137,g
93,141,g
94,139,g
94,140,g
95,137,g
93,143,g
94,139,g
94,141,g
94,142,g
94,140,g
94,139,g
94,141,g
95,140,g
94,141,g
94,140,g
93,143,g
94,141,g
95,140,g
94,140,g
94,143,g
93,143,g
95,140,g
95,139,g
93,144,g
94,141,g
95,140,g
94,140,g
94,143,g
94,141,g
95,143,g
95,140,g
93,144,g
94,141,g
95,143,g
95,140,g
93,145,g
95,142,g
95,142,g
95,140,g
93,144,g
94,142,g
95,141,g
94,141,g
93,144,g
94,142,g
95,141,g
95,140,g
94,142,g
94,143,g
95,141,g
95,140,g
94,141,g
93,142,g
95,140,g
94,140,g
93,142,g
94,140,g
95,138,g
94,140,g
92,141,g
94,138,g
94,140,g
92,142,g
92,141,g
94,138,g
92,142,g
94,140,g
91,141,g
95,137,g
92,142,g
94,140,g
94,140,g
93,141,g
94,139,g
98,133,g
94,140,g
98,133,g
94,139,g
94,141,g
94,140,g
94,141,g
95,137,g
94,140,g
94,140,g
94,141,g
96,135,g
94,140,g
94,140,g
93,141,g
96,136,g
94,139,g
94,140,g
93,142,g
96,135,g
95,139,g
95,139,g
96,135,g
93,141,g
94,139,g
94,140,g
93,141,g
96,135,g
94,140,g
153,71,b
146,77,b
149,72,b
153,72,b
153,70,b
153,72,b
151,70,b
147,76,b
153,70,b
152,69,b
153,72,b
147,77,b
153,70,b
153,72,b
152,70,b
147,77,b
153,70,b
152,73,b
152,70,b
147,77,b
153,70,b
152,73,b
148,76,b
152,70,b
154,71,b
152,73,b
152,70,b
148,77,b
153,72,b
153,73,b
152,70,b
147,77,b
153,71,b
153,73,b
152,70,b
148,78,b
153,72,b
153,73,b
153,70,b
148,77,b
153,72,b
153,73,b
153,70,b
147,78,b
153,72,b
153,73,b
153,70,b
148,77,b
153,72,b
152,73,b
152,70,b
148,77,b
153,71,b
152,73,b
153,70,b
148,77,b
153,71,b
153,73,b
153,70,b
148,77,b
154,71,b
153,73,b
153,70,b
148,77,b
154,71,b
153,72,b
153,70,b
148,77,b
154,70,b
153,72,b
152,70,b
148,77,b
153,70,b
153,72,b
151,70,b
148,76,b
153,70,b
152,72,b
146,77,b
150,70,b
152,71,b
152,72,b
146,78,b
150,70,b
153,70,b
152,72,b
148,71,b
145,79,b
152,72,b
152,70,b
145,78,b
148,71,b
151,71,b
145,78,b
147,72,b
151,72,b
151,70,b
145,78,b
147,71,b
150,73,b
146,78,b
148,71,b
150,73,b
151,71,b
146,77,b
148,71,b
149,72,b
149,73,b
146,77,b
149,73,b
149,72,b
149,71,b
146,77,b
149,72,b
149,71,b
150,73,b
147,76,b
150,70,b
151,72,b
149,71,b
149,69,b
146,76,b
150,72,b
149,72,b
152,72,b
153,71,b
145,79,b
151,70,b
145,79,b
150,74,b
152,71,b
150,72,b
145,80,b
150,74,b
150,72,b
152,72,b
145,79,b
150,74,b
152,71,b
150,72,b
150,74,b
144,80,b
151,72,b
150,72,b
149,75,b
152,72,b
144,80,b
150,72,b
150,74,b
144,80,b
152,72,b
150,72,b
150,76,b
152,72,b
146,79,b
151,71,b
150,75,b
151,73,b
145,79,b
152,71,b
150,76,b
152,73,b
145,79,b
152,71,b
150,75,b
152,73,b
146,79,b
152,71,b
151,75,b
152,74,b
146,79,b
152,71,b
151,75,b
152,74,b
146,79,b
152,71,b
151,75,b
152,73,b
146,79,b
152,71,b
150,75,b
152,73,b
146,79,b
152,71,b
150,75,b
152,73,b
146,79,b
152,72,b
151,75,b
152,74,b
146,79,b
152,71,b
152,74,b
151,75,b
146,79,b
152,71,b
152,74,b
151,75,b
146,79,b
152,72,b
151,74,b
151,75,b
145,80,b
152,72,b
152,74,b
151,75,b
146,79,b
152,72,b
150,75,b
152,73,b
146,79,b
152,71,b
152,72,b
151,74,b
146,79,b
152,71,b
152,72,b
150,75,b
146,78,b
151,71,b
144,81,b
152,72,b
149,75,b
150,72,b
149,75,b
144,80,b
150,73,b
150,72,b
144,80,b
147,77,b
149,74,b
148,74,b
149,75,b
145,80,b
150,73,b
148,73,b
144,80,b
149,75,b
151,72,b
149,72,b
151,73,b
152,71,b
145,78,b
151,70,b
153,70,b
146,78,b
152,72,b
151,70,b
146,76,b
148,71,b
149,72,b
150,73,b
146,76,b
148,71,b
149,72,b
149,73,b
146,77,b
150,70,b
149,74,b
149,72,b
145,79,b
148,76,b
149,73,b
149,74,b
144,81,b
147,78,b
149,75,b
149,74,b
151,72,b
151,70,b
147,72,b
145,78,b
152,71,b
145,79,b
151,73,b
148,71,b
151,73,b
153,70,b
146,77,b
151,70,b
150,74,b
153,71,b
146,79,b
152,71,b
150,75,b
151,73,b
145,79,b
152,71,b
150,76,b
150,74,b
145,80,b
151,72,b
149,76,b
145,80,b
150,74,b
150,73,b
148,77,b
149,74,b
145,80,b
150,73,b
146,80,b
149,76,b
149,75,b
150,73,b
149,77,b
146,80,b
149,75,b
149,74,b
149,76,b
146,79,b
149,75,b
150,73,b
150,76,b
146,80,b
149,74,b
149,74,b
150,75,b
146,79,b
149,74,b
149,74,b
146,79,b
148,76,b
149,74,b
148,75,b
144,81,b
150,76,b
148,76,b
148,75,b
150,76,b
145,81,b
149,76,b
149,74,b
149,77,b
146,80,b
149,76,b
149,74,b
150,76,b
146,79,b
149,75,b
149,74,b
150,76,b
146,79,b
149,75,b
150,73,b
149,76,b
146,79,b
149,75,b
150,73,b
149,76,b
146,79,b
150,73,b
150,73,b
150,75,b
146,79,b
149,74,b
149,73,b
150,75,b
146,79,b
149,74,b
149,73,b
183,151,r
184,152,r
183,150,r
184,151,r
180,150,r
182,152,r
181,151,r
181,151,r
180,151,r
182,152,r
182,152,r
181,151,r
181,151,r
182,152,r
182,151,r
181,151,r
181,151,r
182,153,r
182,151,r
181,151,r
181,151,r
182,152,r
182,152,r
181,151,r
181,151,r
182,152,r
182,151,r
181,151,r
181,151,r
182,153,r
182,152,r
182,150,r
181,151,r
182,152,r
182,153,r
182,150,r
182,152,r
183,151,r
182,150,r
183,154,r
182,152,r
183,152,r
182,150,r
183,153,r
182,152,r
183,153,r
182,152,r
182,150,r
180,151,r
181,152,r
181,151,r
181,150,r
180,151,r
181,151,r
181,151,r
180,150,r
180,150,r
181,151,r
180,151,r
180,150,r
180,151,r
181,151,r
180,150,r
180,150,r
180,150,r
180,151,r
180,151,r
180,149,r
180,150,r
180,151,r
180,151,r
180,149,r
179,151,r
180,151,r
180,150,r
180,150,r
179,150,r
180,151,r
180,150,r
180,149,r
180,150,r
180,151,r
180,152,r
180,150,r
179,150,r
180,151,r
180,150,r
180,149,r
181,152,r
182,152,r
182,150,r
182,152,r
182,153,r
183,152,r
182,151,r
183,153,r
182,153,r
183,152,r
182,150,r
183,152,r
182,152,r
183,152,r
183,151,r
183,152,r
182,152,r
183,151,r
182,150,r
183,153,r
182,152,r
183,152,r
182,150,r
183,153,r
182,153,r
182,152,r
182,151,r
183,153,r
182,152,r
182,152,r
183,153,r
182,150,r
183,153,r
183,154,r
183,152,r
183,151,r
183,153,r
184,154,r
183,151,r
184,153,r
183,153,r
184,153,r
183,152,r
184,153,r
183,153,r
184,154,r
183,153,r
184,153,r
183,152,r
183,153,r
183,152,r
184,152,r
183,153,r
183,153,r
183,152,r
183,153,r
183,153,r
183,153,r
183,152,r
183,153,r
182,153,r
184,153,r
183,153,r
183,153,r
182,152,r
183,153,r
183,151,r
183,153,r
183,153,r
183,154,r
183,152,r
183,153,r
182,153,r
183,154,r
183,152,r
183,153,r
182,152,r
183,153,r
183,152,r
183,153,r
181,152,r
